Make,Model,Vehicle Class,Transmission,Power produce,CO2 Emissions(g/km)
AUDI,A8L QUATTRO,FULL-SIZE,AS8,0.9749715722043623,2.4065401804339546
AUDI,A8L QUATTRO,FULL-SIZE,AS8,1.1850277434179404,2.53655844257153
AUDI,Q3,COMPACT,AS6,0.7201219458121175,2.383815365980431
AUDI,Q3 QUATTRO,COMPACT,AS6,0.7201219458121175,2.380211241711606
AUDI,Q5 QUATTRO,SUV - SMALL,AS8,0.7217517441954487,2.387389826338729
AUDI,Q5 QUATTRO,SUV - SMALL,AS8,0.880728812127645,2.426511261364575
AUDI,Q5 HYBRID QUATTRO,SUV - SMALL,AS8,0.6954786308800178,2.320146286111054
AUDI,RS 7 QUATTRO,MID-SIZE,AS8,1.008539663647396,2.4955443375464483
AUDI,S3 QUATTRO,SUBCOMPACT,AM6,0.697363374738417,2.3242824552976926
AUDI,S4 QUATTRO,COMPACT,AM7,0.8747037852139896,2.4099331233312946
AUDI,S4 QUATTRO,COMPACT,M6,0.8851104304361772,2.436162647040756
AUDI,S5 QUATTRO,SUBCOMPACT,AM7,0.8747037852139896,2.4099331233312946
AUDI,S5 QUATTRO,SUBCOMPACT,M6,0.8851104304361772,2.436162647040756
AUDI,S5 CABRIOLET QUATTRO,SUBCOMPACT,AM7,0.880728812127645,2.4248816366310666
AUDI,S6 QUATTRO,MID-SIZE,AM7,0.9810508903384507,2.4199557484897576
AUDI,S7 QUATTRO,MID-SIZE,AM7,0.9825370922029972,2.4232458739368075
AUDI,S8 QUATTRO,MID-SIZE,AS8,1.0020759295412534,2.477121254719662
AUDI,SQ5 QUATTRO,SUV - SMALL,AS8,0.892169318966924,2.45484486000851
AUDI,TT COUPE QUATTRO,SUBCOMPACT,AM6,0.6992272922716549,2.320146286111054
AUDI,TT ROADSTER QUATTRO,TWO-SEATER,AM6,0.6992272922716549,2.320146286111054
AUDI,TTS COUPE QUATTRO,SUBCOMPACT,AM6,0.7064835861150771,2.3463529744506384
BENTLEY,CONTINENTAL GT,COMPACT,AS8,1.0059838144419215,2.487138375477186
BENTLEY,CONTINENTAL GT,COMPACT,AS8,1.1767598627463085,2.556302500767288
BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,AS8,1.0219439041945295,2.5276299008713385
BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,AS8,1.1832071247250584,2.5740312677277184
BENTLEY,FLYING SPUR,MID-SIZE,AS8,1.0195846654510201,2.523746466811565
BENTLEY,FLYING SPUR,MID-SIZE,AS8,1.1883977748982626,2.588831725594208
BENTLEY,MULSANNE,MID-SIZE,AS8,1.2426173461758447,2.61066016308988
BMW,228i,SUBCOMPACT,AS8,0.6857254625864626,2.294466226161593
BMW,228i,SUBCOMPACT,M6,0.697363374738417,2.3242824552976926
BMW,228i xDRIVE,SUBCOMPACT,AS8,0.6935725900301843,2.3159703454569174
BMW,228i xDRIVE CABRIOLET,SUBCOMPACT,AS8,0.6954786308800178,2.320146286111054
BMW,320i,COMPACT,AS8,0.6857254625864626,2.294466226161593
BMW,320i,COMPACT,M6,0.697363374738417,2.3242824552976926
BMW,320i xDRIVE,COMPACT,AS8,0.6935725900301843,2.3159703454569174
BMW,328i xDRIVE,COMPACT,AS8,0.6954786308800178,2.320146286111054
BMW,328i xDRIVE GRAN TURISMO,FULL-SIZE,AS8,0.6954786308800178,2.320146286111054
BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,AS8,0.6954786308800178,2.320146286111054
BMW,335i xDRIVE GRAN TURISMO,FULL-SIZE,AS8,0.8619669582931813,2.376576957056512
BMW,340i,COMPACT,AS8,0.8463851661210375,2.3364597338485296
BMW,340i,COMPACT,M6,0.8569312762709129,2.363611979892144
BMW,340i xDRIVE,COMPACT,AS8,0.8463851661210375,2.3344537511509307
BMW,340i xDRIVE,COMPACT,M6,0.8636126573995697,2.382017042574868
BMW,428i CABRIOLET,SUBCOMPACT,AS8,0.6954786308800178,2.3242824552976926
BMW,428i COUPE,COMPACT,AS8,0.6857254625864626,2.294466226161593
BMW,428i COUPE,COMPACT,M6,0.697363374738417,2.3242824552976926
BMW,428i GRAN COUPE,COMPACT,AS8,0.6954786308800178,2.3242824552976926
BMW,428i GRAN COUPE,COMPACT,M6,0.697363374738417,2.322219294733919
BMW,428i xDRIVE CABRIOLET,SUBCOMPACT,AS8,0.7046985660671081,2.34439227368511
BMW,428i xDRIVE COUPE,COMPACT,AS8,0.6954786308800178,2.320146286111054
BMW,428i xDRIVE GRAN COUPE,COMPACT,AS8,0.6954786308800178,2.320146286111054
BMW,435i CABRIOLET,SUBCOMPACT,AS8,0.8569312762709129,2.3654879848908994
BMW,435i COUPE,COMPACT,AS8,0.8569312762709129,2.3654879848908994
BMW,435i COUPE,COMPACT,M6,0.8668566577702679,2.390935107103379
BMW,435i xDRIVE CABRIOLET,SUBCOMPACT,AS8,0.8619669582931813,2.376576957056512
BMW,435i xDRIVE COUPE,COMPACT,AS8,0.8619669582931813,2.376576957056512
BMW,435i xDRIVE COUPE,COMPACT,M6,0.8668566577702679,2.392696953259666
BMW,435i xDRIVE GRAN COUPE,COMPACT,AS8,0.8619669582931813,2.376576957056512
BMW,528i xDRIVE,MID-SIZE,AS8,0.6954786308800178,2.320146286111054
BMW,535i xDRIVE,MID-SIZE,AS8,0.8619669582931813,2.376576957056512
BMW,535i xDRIVE GRAN TURISMO,FULL-SIZE,AS8,0.8777431975421073,2.4199557484897576
BMW,550i xDRIVE,MID-SIZE,AS8,1.0290840850308742,2.4593924877592306
BMW,550i xDRIVE GRAN TURISMO,FULL-SIZE,AS8,1.0263187309603272,2.45178643552429
BMW,640i xDRIVE CABRIOLET,SUBCOMPACT,AS8,0.8619669582931813,2.376576957056512
BMW,640i xDRIVE GRAN COUPE,COMPACT,AS8,0.8619669582931813,2.376576957056512
BMW,650i xDRIVE CABRIOLET,SUBCOMPACT,AS8,1.0263187309603272,2.45178643552429
BMW,650i xDRIVE COUPE,COMPACT,AS8,1.0290840850308742,2.4593924877592306
BMW,650i xDRIVE GRAN COUPE,COMPACT,AS8,1.0263187309603272,2.45178643552429
BMW,750i xDRIVE,FULL-SIZE,AS8,1.0263187309603272,2.45178643552429
BMW,750Li xDRIVE,FULL-SIZE,AS8,1.0263187309603272,2.45178643552429
BMW,ACTIVEHYBRID 5,MID-SIZE,AS8,0.8481892776545603,2.340444114840118
BMW,ALPINA B6 xDRIVE GRAN COUPE,COMPACT,AS8,1.0263187309603272,2.45178643552429
BMW,M2,SUBCOMPACT,AM7,0.865242455782901,2.387389826338729
BMW,M2,SUBCOMPACT,M6,0.8762303369939131,2.4149733479708178
BMW,M235i,SUBCOMPACT,AS8,0.8569312762709129,2.3654879848908994
BMW,M235i,SUBCOMPACT,M6,0.865242455782901,2.3891660843645326
BMW,M235i CABRIOLET,SUBCOMPACT,AS8,0.8569312762709129,2.3654879848908994
BMW,M235i CABRIOLET,SUBCOMPACT,M6,0.8668566577702679,2.390935107103379
BMW,M235i xDRIVE,SUBCOMPACT,AS8,0.8619669582931813,2.376576957056512
BMW,M235i xDRIVE CABRIOLET,SUBCOMPACT,AS8,0.8619669582931813,2.376576957056512
BMW,M3,COMPACT,AM7,0.8907809751590333,2.453318340047037
BMW,M3,COMPACT,M6,0.8836625003404686,2.4329692908744054
BMW,M4 CABRIOLET,SUBCOMPACT,AM7,0.8907809751590333,2.450249108319361
BMW,M4 CABRIOLET,SUBCOMPACT,M6,0.8865460375731609,2.444044795918076
BMW,M4 COUPE,COMPACT,AM7,0.8907809751590333,2.453318340047037
BMW,M4 COUPE,COMPACT,M6,0.8836625003404686,2.4329692908744054
BMW,M5,MID-SIZE,AM7,1.059151499441076,2.53655844257153
BMW,M5,MID-SIZE,M6,1.0472675145679786,2.506505032404872
BMW,M6,COMPACT,AM7,1.059151499441076,2.53655844257153
BMW,M6,COMPACT,M6,1.0472675145679786,2.506505032404872
BMW,M6 CABRIOLET,SUBCOMPACT,AM7,1.059151499441076,2.53655844257153
BMW,M6 CABRIOLET,SUBCOMPACT,M6,1.0472675145679786,2.506505032404872
BMW,M6 GRAN COUPE,COMPACT,AM7,1.059151499441076,2.53655844257153
BMW,M6 GRAN COUPE,COMPACT,M6,1.0472675145679786,2.506505032404872
BMW,X1 xDRIVE28i,SUV - SMALL,AS8,0.7010708387136986,2.332438459915605
BMW,X3 xDRIVE28i,SUV - SMALL,AS8,0.7134405646834607,2.363611979892144
BMW,X3 xDRIVE35i,SUV - SMALL,AS8,0.87316329212901,2.4099331233312946
BMW,X4 M40i,SUV - SMALL,AS8,0.8792426102630986,2.421603926869831
BMW,X4 xDRIVE28i,SUV - SMALL,AS8,0.7184762467057291,2.376576957056512
BMW,X4 xDRIVE35i,SUV - SMALL,AS8,0.87316329212901,2.4099331233312946
BMW,X5 M,SUV - STANDARD,AS8,1.0580000764008473,2.53529412004277
BMW,X5 xDRIVE35i,SUV - STANDARD,AS8,0.8822020338975038,2.429752280002408
BMW,X5 xDRIVE50i,SUV - STANDARD,AS8,1.0484943041239134,2.507855871695831
BMW,X6 M,SUV - STANDARD,AS8,1.0580000764008473,2.53529412004277
BMW,X6 xDRIVE35i,SUV - STANDARD,AS8,0.8822020338975038,2.429752280002408
BMW,X6 xDRIVE50i,SUV - STANDARD,AS8,1.0484943041239134,2.507855871695831
BMW,Z4 sDRIVE28i,TWO-SEATER,AS8,0.6992272922716549,2.326335860928751
BMW,Z4 sDRIVE28i,TWO-SEATER,M6,0.697363374738417,2.3242824552976926
BMW,Z4 sDRIVE35i,TWO-SEATER,AM7,0.8907809751590333,2.450249108319361
BMW,Z4 sDRIVE35is,TWO-SEATER,AM7,0.8907809751590333,2.450249108319361
BUICK,ENCLAVE,SUV - STANDARD,A6,0.9725170057298846,2.4983105537896004
BUICK,ENCLAVE AWD,SUV - STANDARD,A6,0.9762518332903393,2.5092025223311025
BUICK,ENCORE,SUV - SMALL,AS6,0.5614974518487438,2.2988530764097064
BUICK,ENCORE AWD,SUV - SMALL,AS6,0.5748465582818288,2.332438459915605
BUICK,ENCORE SPORT TOURING,SUV - SMALL,AS6,0.5470004403953865,2.2600713879850747
BUICK,ENCORE SPORT TOURING AWD,SUV - SMALL,AS6,0.5554363391887898,2.283301228703549
BUICK,ENVISION AWD,SUV - SMALL,A6,0.7249648474471979,2.394451680826216
BUICK,LACROSSE FFV,MID-SIZE,AS6,0.9452508866512994,2.4281347940287885
BUICK,LACROSSE eASSIST,MID-SIZE,AS6,0.7461826941443142,2.285557309007773
BUICK,LACROSSE AWD FFV,MID-SIZE,AS6,0.9496325049598318,2.437750562820388
BUICK,REGAL,MID-SIZE,AS6,0.7117280340308614,2.363611979892144
BUICK,REGAL,MID-SIZE,M6,0.7117280340308614,2.3617278360175926
BUICK,REGAL eASSIST,MID-SIZE,AS6,0.7461826941443142,2.285557309007773
BUICK,REGAL AWD,MID-SIZE,AS6,0.7265487353325102,2.401400540781544
BUICK,VERANO,COMPACT,AS6,0.7117280340308614,2.363611979892144
BUICK,VERANO,COMPACT,M6,0.7117280340308614,2.3617278360175926
BUICK,VERANO,COMPACT,AS6,0.7727719890339111,2.3502480183341623
CADILLAC,ATS,COMPACT,AS8,0.7010708387136986,2.332438459915605
CADILLAC,ATS,COMPACT,M6,0.7201219458121175,2.380211241711606
CADILLAC,ATS,COMPACT,AS8,0.7781959293354527,2.3304137733491905
CADILLAC,ATS,COMPACT,AS8,0.9214533507945675,2.3673559210260184
CADILLAC,ATS AWD,COMPACT,AS8,0.7046985660671081,2.34439227368511
CADILLAC,ATS AWD,COMPACT,AS8,0.9313787322939224,2.392696953259666
CADILLAC,ATS-V,COMPACT,AS8,0.9607891533889535,2.4668676203541096
CADILLAC,ATS-V,COMPACT,M6,0.9594342640128842,2.460897842756548
CADILLAC,CT6,FULL-SIZE,AS8,0.7064835861150771,2.3463529744506384
CADILLAC,CT6 AWD,FULL-SIZE,AS8,0.8777431975421073,2.4199557484897576
CADILLAC,CT6 AWD,FULL-SIZE,AS8,0.939225859737644,2.4099331233312946
CADILLAC,CTS,MID-SIZE,AS8,0.7064835861150771,2.34439227368511
CADILLAC,CTS,MID-SIZE,AS8,0.9214533507945675,2.3673559210260184
CADILLAC,CTS AWD,MID-SIZE,AS8,0.7117280340308614,2.359835482339888
CADILLAC,CTS AWD,MID-SIZE,AS8,0.9313787322939224,2.392696953259666
CADILLAC,CTS Vsport,MID-SIZE,AS8,0.9607891533889535,2.4668676203541096
CADILLAC,CTS-V,MID-SIZE,AS8,1.1734873114738527,2.521138083704036
CADILLAC,ESCALADE 4WD,SUV - STANDARD,A8,1.171077515912812,2.511883360978874
CADILLAC,SRX,SUV - STANDARD,AS6,0.9580684037532349,2.4578818967339924
CADILLAC,SRX AWD,SUV - STANDARD,AS6,0.9647897239895555,2.477121254719662
CADILLAC,XTS,FULL-SIZE,AS6,0.943764684786753,2.4199557484897576
CADILLAC,XTS AWD,FULL-SIZE,AS6,0.948184574864123,2.436162647040756
CADILLAC,XTS Vsport AWD,FULL-SIZE,AS6,0.9647897239895555,2.4800069429571505
CHEVROLET,CAMARO,COMPACT,AS8,0.7028944545335852,2.3384564936046046
CHEVROLET,CAMARO,COMPACT,M6,0.7117280340308614,2.359835482339888
CHEVROLET,CAMARO,COMPACT,AS8,0.9329776335583047,2.394451680826216
CHEVROLET,CAMARO,COMPACT,M6,0.9422652720657617,2.416640507338281
CHEVROLET,CAMARO SS,COMPACT,AS8,1.1405655361382925,2.4345689040341987
CHEVROLET,CAMARO SS,COMPACT,M6,1.1476840109568571,2.453318340047037
CHEVROLET,CORVETTE,TWO-SEATER,AS8,1.1420134662340007,2.4393326938302624
CHEVROLET,CORVETTE,TWO-SEATER,M7,1.134646233339931,2.4199557484897576
CHEVROLET,CORVETTE Z06,TWO-SEATER,AS8,1.1758631651221212,2.5250448070368448
CHEVROLET,CORVETTE Z06,TWO-SEATER,M7,1.1648979670040538,2.4955443375464483
CHEVROLET,CRUZE,COMPACT,AS6,0.5238569682523907,2.201397124320452
CHEVROLET,CRUZE,COMPACT,M6,0.5311393719666846,2.222716471147584
CHEVROLET,CRUZE PREMIER,COMPACT,AS6,0.5263195349136364,2.204119982655925
CHEVROLET,CRUZE LIMITED,MID-SIZE,AS6,0.5470004403953865,2.2648178230095364
CHEVROLET,CRUZE LIMITED,MID-SIZE,M6,0.5470004403953865,2.2600713879850747
CHEVROLET,CRUZE LIMITED,MID-SIZE,AS6,0.6562863844784866,2.3159703454569174
CHEVROLET,CRUZE LIMITED,MID-SIZE,M6,0.6423046602436424,2.278753600952829
CHEVROLET,CRUZE LIMITED ECO,MID-SIZE,A6,0.5448238576745209,2.257678574869185
CHEVROLET,CRUZE LIMITED ECO,MID-SIZE,M6,0.5311393719666846,2.222716471147584
CHEVROLET,EQUINOX,SUV - SMALL,A6,0.7637493667953096,2.3304137733491905
CHEVROLET,EQUINOX,SUV - SMALL,A6,0.9553030496826879,2.45484486000851
CHEVROLET,EQUINOX FFV,SUV - SMALL,A6,0.7637493667953096,2.3304137733491905
CHEVROLET,EQUINOX AWD,SUV - SMALL,A6,0.7796579582051484,2.371067862271736
CHEVROLET,EQUINOX AWD,SUV - SMALL,A6,0.9647897239895555,2.477121254719662
CHEVROLET,EQUINOX AWD FFV,SUV - SMALL,A6,0.7796579582051484,2.371067862271736
CHEVROLET,IMPALA,FULL-SIZE,AS6,0.7800394757774963,2.332438459915605
CHEVROLET,IMPALA FFV,FULL-SIZE,AS6,0.9329776335583047,2.394451680826216
CHEVROLET,IMPALA DUAL FUEL,MID-SIZE,AS6,0.9524916042612345,2.4345689040341987
CHEVROLET,MALIBU,MID-SIZE,A6,0.5670348224433718,2.252853030979893
CHEVROLET,MALIBU,MID-SIZE,AS8,0.697363374738417,2.3242824552976926
CHEVROLET,MALIBU LIMITED,MID-SIZE,AS6,0.7686632903195227,2.305351369446624
CHEVROLET,SONIC,COMPACT,AS6,0.5512711196532709,2.27415784926368
CHEVROLET,SONIC,COMPACT,M6,0.5403845798814316,2.2430380486862944
CHEVROLET,SONIC,COMPACT,AS6,0.6464190793510015,2.290034611362518
CHEVROLET,SONIC,COMPACT,M5,0.6402091945334429,2.271841606536499
CHEVROLET,SONIC RS,COMPACT,AS6,0.5595011821545929,2.290034611362518
CHEVROLET,SONIC RS,COMPACT,M6,0.5512711196532709,2.276461804173244
CHEVROLET,SONIC 5,STATION WAGON - SMALL,AS6,0.5512711196532709,2.27415784926368
CHEVROLET,SONIC 5,STATION WAGON - SMALL,M6,0.5403845798814316,2.2430380486862944
CHEVROLET,SONIC 5,STATION WAGON - SMALL,AS6,0.6464190793510015,2.290034611362518
CHEVROLET,SONIC 5,STATION WAGON - SMALL,M5,0.6402091945334429,2.271841606536499
CHEVROLET,SONIC 5 RS,STATION WAGON - SMALL,AS6,0.5595011821545929,2.290034611362518
CHEVROLET,SONIC 5 RS,STATION WAGON - SMALL,M6,0.5512711196532709,2.276461804173244
CHEVROLET,SPARK,SUBCOMPACT,AV,0.521357917797247,2.1958996524092336
CHEVROLET,SPARK,SUBCOMPACT,M5,0.5263195349136364,2.2095150145426303
CHEVROLET,SUBURBAN,SUV - STANDARD,A6,1.1042807359058915,2.482873583608753
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,A6,1.1042807359058915,2.482873583608753
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,A6,1.1081291800986814,2.4941545940184424
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,A6,1.1081291800986814,2.4941545940184424
CHEVROLET,TAHOE,SUV - STANDARD,A6,1.1042807359058915,2.482873583608753
CHEVROLET,TAHOE FFV,SUV - STANDARD,A6,1.1042807359058915,2.482873583608753
CHEVROLET,TAHOE 4WD,SUV - STANDARD,A6,1.106856096165743,2.4913616938342726
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,A6,1.106856096165743,2.4913616938342726
CHEVROLET,TRAVERSE,SUV - STANDARD,A6,0.9725170057298846,2.4983105537896004
CHEVROLET,TRAVERSE AWD,SUV - STANDARD,A6,0.9762518332903393,2.5092025223311025
CHEVROLET,TRAX,SUV - SMALL,AS6,0.5554363391887898,2.285557309007773
CHEVROLET,TRAX,SUV - SMALL,M6,0.5533665853634704,2.278753600952829
CHEVROLET,TRAX 4WD,SUV - SMALL,AS6,0.5654204849529543,2.311753861055754
CHRYSLER,200 FFV,MID-SIZE,A9,0.7522438068042681,2.296665190261531
CHRYSLER,200 FFV,MID-SIZE,A9,0.9264890328168357,2.378397900948137
CHRYSLER,200 AWD FFV,MID-SIZE,A9,0.9345615214436169,2.397940008672037
CHRYSLER,300,FULL-SIZE,A8,0.9281347319232243,2.380211241711606
CHRYSLER,300 FFV,FULL-SIZE,A8,0.9281347319232243,2.380211241711606
CHRYSLER,300 (MDS),FULL-SIZE,A8,1.1206930528817654,2.460897842756548
CHRYSLER,300 AWD,FULL-SIZE,A8,0.9376853666526646,2.4099331233312946
CHRYSLER,300 AWD FFV,FULL-SIZE,A8,0.9376853666526646,2.4099331233312946
DODGE,CHALLENGER,MID-SIZE,A8,0.9281347319232243,2.383815365980431
DODGE,CHALLENGER,MID-SIZE,M6,1.1313222580187543,2.487138375477186
DODGE,CHALLENGER,MID-SIZE,M6,1.1823131147893475,2.513217600067939
DODGE,CHALLENGER (MDS),MID-SIZE,A8,1.1206930528817654,2.460897842756548
DODGE,CHALLENGER (MDS),MID-SIZE,A8,1.1697189975390052,2.4800069429571505
DODGE,CHALLENGER SRT,MID-SIZE,M6,1.1823131147893475,2.513217600067939
DODGE,CHALLENGER SRT (MDS),MID-SIZE,A8,1.1697189975390052,2.4800069429571505
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,A8,1.1782060197346453,2.5301996982030817
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,M6,1.1850454492944884,2.5477747053878224
DODGE,CHARGER,FULL-SIZE,A5,0.9467241084211584,2.4329692908744054
DODGE,CHARGER,FULL-SIZE,A8,0.9281347319232243,2.380211241711606
DODGE,CHARGER FFV,FULL-SIZE,A5,0.9467241084211584,2.4329692908744054
DODGE,CHARGER FFV,FULL-SIZE,A8,0.9281347319232243,2.380211241711606
DODGE,CHARGER (MDS),FULL-SIZE,A5,1.1287270865168306,2.4800069429571505
DODGE,CHARGER (MDS),FULL-SIZE,A8,1.1206930528817654,2.460897842756548
DODGE,CHARGER (MDS),FULL-SIZE,A8,1.1697189975390052,2.4800069429571505
DODGE,CHARGER AWD,FULL-SIZE,A8,0.9376853666526646,2.4099331233312946
DODGE,CHARGER AWD FFV,FULL-SIZE,A8,0.9376853666526646,2.4099331233312946
DODGE,CHARGER AWD (MDS),FULL-SIZE,A5,1.135141654858415,2.4955443375464483
DODGE,CHARGER SRT (MDS),FULL-SIZE,A8,1.1697189975390052,2.4800069429571505
DODGE,CHARGER SRT HELLCAT,FULL-SIZE,A8,1.1782060197346453,2.5301996982030817
DODGE,DART,MID-SIZE,M6,0.6795908657953401,2.276461804173244
DODGE,DART,MID-SIZE,A6,0.7542167277793796,2.305351369446624
DODGE,DART,MID-SIZE,M6,0.7580946645538389,2.311753861055754
DODGE,DART FFV,MID-SIZE,A6,0.6896946532557251,2.3031960574204886
DODGE,DART GT,MID-SIZE,A6,0.7655929132373531,2.332438459915605
DODGE,DART GT,MID-SIZE,M6,0.7580946645538389,2.3159703454569174
DODGE,DART TURBO AERO,MID-SIZE,AM6,0.5358253071905704,2.2329961103921536
DODGE,DART TURBO AERO,MID-SIZE,M6,0.5358253071905704,2.2329961103921536
DODGE,DURANGO AWD,SUV - STANDARD,A8,0.943764684786753,2.4232458739368075
DODGE,DURANGO AWD (MDS),SUV - STANDARD,A8,1.1425304047906448,2.517195897949974
DODGE,JOURNEY,SUV - SMALL,A4,0.7972616999301155,2.4149733479708178
DODGE,JOURNEY FFV,SUV - SMALL,A6,0.9553030496826879,2.45178643552429
DODGE,JOURNEY AWD,SUV - SMALL,A6,0.9594342640128842,2.465382851448418
FIAT,500 CABRIO,MINICOMPACT,A6,0.5491492951930486,2.2624510897304293
FIAT,500 CABRIO,MINICOMPACT,M5,0.5334986107101942,2.2253092817258624
FIAT,500 HATCHBACK,MINICOMPACT,A6,0.5491492951930486,2.2624510897304293
FIAT,500 HATCHBACK,MINICOMPACT,M5,0.5238569682523907,2.204119982655925
FIAT,500 HATCHBACK TURBO,MINICOMPACT,A6,0.5634703728238553,2.301029995663981
FIAT,500 HATCHBACK TURBO,MINICOMPACT,M5,0.5470004403953865,2.2624510897304293
FIAT,500 ABARTH CABRIO,MINICOMPACT,A6,0.5634703728238553,2.301029995663981
FIAT,500 ABARTH CABRIO,MINICOMPACT,M5,0.5470004403953865,2.2624510897304293
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,A6,0.5634703728238553,2.301029995663981
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,M5,0.5470004403953865,2.2624510897304293
FIAT,500L,STATION WAGON - SMALL,A6,0.5784742856352384,2.3384564936046046
FIAT,500L,STATION WAGON - SMALL,AM6,0.5654204849529543,2.307496037913213
FIAT,500L,STATION WAGON - SMALL,M6,0.5574810044708295,2.287801729930226
FIAT,500X,SUV - SMALL,M6,0.5574810044708295,2.287801729930226
FIAT,500X,SUV - SMALL,A9,0.7674165290572399,2.3364597338485296
FIAT,500X AWD,SUV - SMALL,A9,0.7727719890339111,2.3502480183341623
FORD,C-MAX HYBRID,FULL-SIZE,AV,0.6289683767169483,2.1461280356782377
FORD,EDGE,SUV - SMALL,AS6,0.7117280340308614,2.363611979892144
FORD,EDGE (Start/Stop),SUV - SMALL,AS6,0.7117280340308614,2.357934847000453
FORD,EDGE,SUV - SMALL,AS6,0.9352814488349251,2.4281347940287885
FORD,EDGE AWD,SUV - SMALL,AS6,0.7201219458121175,2.380211241711606
FORD,EDGE AWD,SUV - SMALL,AS6,0.8506833241858822,2.444044795918076
FORD,EDGE AWD,SUV - SMALL,AS6,0.941098674280441,2.444044795918076
FORD,ESCAPE,SUV - SMALL,AS6,0.6165099938162202,2.318063334962761
FORD,ESCAPE,SUV - SMALL,AS6,0.7082499145102564,2.3502480183341623
FORD,ESCAPE,SUV - SMALL,AS6,0.7836672031309058,2.342422680822206
FORD,ESCAPE AWD,SUV - SMALL,AS6,0.6257299290033106,2.342422680822206
FORD,ESCAPE AWD,SUV - SMALL,AS6,0.7151358836814938,2.3729120029701067
FORD,EXPEDITION 4X4,SUV - STANDARD,AS6,0.9735127660315778,2.523746466811565
FORD,EXPEDITION EL 4X4,SUV - STANDARD,AS6,0.9746882608264575,2.5289167002776547
FORD,EXPLORER,SUV - STANDARD,AS6,0.7775784719935258,2.403120521175817
FORD,EXPLORER FFV,SUV - STANDARD,AS6,0.9439337464013419,2.447158031342219
FORD,EXPLORER AWD,SUV - STANDARD,AS6,0.7852124815056395,2.4232458739368075
FORD,EXPLORER AWD,SUV - STANDARD,AS6,0.9574355760865341,2.484299839346786
FORD,EXPLORER FFV AWD,SUV - STANDARD,AS6,0.9521638089026637,2.469822015978163
FORD,FIESTA,SUBCOMPACT,AS6,0.5898744654549265,2.255272505103306
FORD,FIESTA,SUBCOMPACT,M5,0.5898744654549265,2.252853030979893
FORD,FIESTA SFE,SUBCOMPACT,M5,0.39974657499918753,2.1846914308175984
FORD,FIESTA ST,COMPACT,M6,0.6006222287315426,2.281033367247727
FORD,FLEX,SUV - STANDARD,AS6,0.9534972768779256,2.474216264076256
FORD,FLEX AWD,SUV - STANDARD,AS6,0.9561329995719261,2.481442628502305
FORD,FLEX AWD GTDI,SUV - STANDARD,AS6,0.966282395473965,2.507855871695831
FORD,FOCUS,COMPACT,AS6,0.4167505959596357,2.2329961103921536
FORD,FOCUS,COMPACT,M6,0.40478225702145604,2.204119982655925
FORD,FOCUS FFV,COMPACT,AM6,0.668843102518724,2.2504200023088936
FORD,FOCUS FFV,COMPACT,AS6,0.6732247208272563,2.2624510897304293
FORD,FOCUS FFV,COMPACT,M5,0.6774954000851406,2.27415784926368
FORD,FOCUS RS AWD,MID-SIZE,M6,0.779133163371551,2.4065401804339546
FORD,FOCUS ST,MID-SIZE,M6,0.7010708387136986,2.3364597338485296
FORD,FUSION,MID-SIZE,AS6,0.5839171825111105,2.294466226161593
FORD,FUSION (Start/Stop),MID-SIZE,AS6,0.5756871200097885,2.27415784926368
FORD,FUSION,MID-SIZE,AS6,0.6954786308800178,2.322219294733919
FORD,FUSION,MID-SIZE,AS6,0.7744472679438155,2.320146286111054
FORD,FUSION AWD,MID-SIZE,AS6,0.7028944545335852,2.342422680822206
FORD,FUSION HYBRID,MID-SIZE,AV,0.6142910522368763,2.1139433523068365
FORD,MUSTANG,SUBCOMPACT,AS6,0.7541591488971013,2.340444114840118
FORD,MUSTANG,SUBCOMPACT,M6,0.7505314215436918,2.3364597338485296
FORD,MUSTANG,SUBCOMPACT,AS6,0.9442577893206793,2.403120521175817
FORD,MUSTANG,SUBCOMPACT,M6,0.9519615399428241,2.421603926869831
FORD,MUSTANG,SUBCOMPACT,AS6,1.0756891066283798,2.465382851448418
FORD,MUSTANG,SUBCOMPACT,M6,1.0797215573097954,2.474216264076256
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,AS6,0.764596466511487,2.3692158574101425
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,AS6,1.0836598565184037,2.482873583608753
FORD,SHELBY GT350 MUSTANG,SUBCOMPACT,M6,1.112433184967811,2.523746466811565
FORD,TAURUS,FULL-SIZE,AS6,0.7168143335540136,2.374748346010104
FORD,TAURUS FFV,FULL-SIZE,AS6,0.9307829737011933,2.4149733479708178
FORD,TAURUS AWD,FULL-SIZE,AS6,0.9508197155725793,2.4668676203541096
